operativo|consistencia|precondicion|postcondicion|activa|clausula_from|clausula_where|campos_pk|error_compilacion|valida|explicacion|falsos_positivos|momento|tipo|modulo|observaciones|variables_de_contexto|compilada
repsic241|r11_2_info|o4=1|informado(r11_2)|true|FROM grupo_personas|WHERE (null2zero(o4) = 1) AND (informado(r11_2)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la entrevista está realizada (o4=1), r11_2 debe estar informada|||auditoria|referentes|||2018-11-27 11:53:34.591
repsic241|r11_2_vval|informado(r11_2)|r11_2=1 or r11_2=2 or r11_2=88 or r11_2=99|true|FROM grupo_personas|WHERE (informado(r11_2)) AND (null2zero(r11_2) = 1 or null2zero(r11_2) = 2 or null2zero(r11_2) = 88 or null2zero(r11_2) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r11_2 son: 1, 2, 88 y 99|||auditoria|referentes|||2018-11-27 11:53:36.048
repsic241|r11_3_info|o4=1|informado(r11_3)|true|FROM grupo_personas|WHERE (null2zero(o4) = 1) AND (informado(r11_3)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la entrevista está realizada (o4=1), r11_3 debe estar informada|||auditoria|referentes|||2018-11-27 11:53:36.872
repsic241|r11_3_vval|informado(r11_3)|r11_3=1 or r11_3=2 or r11_3=88 or r11_3=99|true|FROM grupo_personas|WHERE (informado(r11_3)) AND (null2zero(r11_3) = 1 or null2zero(r11_3) = 2 or null2zero(r11_3) = 88 or null2zero(r11_3) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r11_3 son: 1, 2, 88 y 99|||auditoria|referentes|||2018-11-27 11:53:37.577
repsic241|r11_4_info|o4=1|informado(r11_4)|true|FROM grupo_personas|WHERE (null2zero(o4) = 1) AND (informado(r11_4)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la entrevista está realizada (o4=1), r11_4 debe estar informada|||auditoria|referentes|||2018-11-27 11:53:38.304
repsic241|r11_4_vval|informado(r11_4)|r11_4=1 or r11_4=2 or r11_4=88 or r11_4=99|true|FROM grupo_personas|WHERE (informado(r11_4)) AND (null2zero(r11_4) = 1 or null2zero(r11_4) = 2 or null2zero(r11_4) = 88 or null2zero(r11_4) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r11_4 son: 1, 2, 88 y 99|||auditoria|referentes|||2018-11-27 11:53:39.376
repsic241|r11_5_info|o4=1|informado(r11_5)|true|FROM grupo_personas|WHERE (null2zero(o4) = 1) AND (informado(r11_5)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la entrevista está realizada (o4=1), r11_5 debe estar informada|||auditoria|referentes|||2018-11-27 11:53:40.520
repsic241|r11_5_vval|informado(r11_5)|r11_5=1 or r11_5=2 or r11_5=88 or r11_5=99|true|FROM grupo_personas|WHERE (informado(r11_5)) AND (null2zero(r11_5) = 1 or null2zero(r11_5) = 2 or null2zero(r11_5) = 88 or null2zero(r11_5) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r11_5 son: 1, 2, 88 y 99|||auditoria|referentes|||2018-11-27 11:53:41.299
repsic241|r11_6_info|o4=1|informado(r11_6)|true|FROM grupo_personas|WHERE (null2zero(o4) = 1) AND (informado(r11_6)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la entrevista está realizada (o4=1), r11_6 debe estar informada|||auditoria|referentes|||2018-11-27 11:53:42.960
repsic241|r11_6_r11_esp|r11_6=1|informado(r11_esp)|true|FROM grupo_personas|WHERE (null2zero(r11_6) = 1) AND (informado(r11_esp)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si r11_6=1, debe especificar el servicio de salud que utiliza habitualmente (r11_esp)|||auditoria|referentes|||2018-11-27 11:53:43.737
repsic241|r11_6_vval|informado(r11_6)|r11_6=1 or r11_6=2 or r11_6=88 or r11_6=99|true|FROM grupo_personas|WHERE (informado(r11_6)) AND (null2zero(r11_6) = 1 or null2zero(r11_6) = 2 or null2zero(r11_6) = 88 or null2zero(r11_6) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r11_6 son: 1, 2, 88 y 99|||auditoria|referentes|||2018-11-27 11:53:44.891
repsic241|r11_esp_falta_dic|informado(r11_esp)|dbo.dic_tradu('r11_esp_dic',r11_esp)>0|true||||La consistencia "r11_esp_falta_dic" del operativo "repsic241" es inválida. La Función dbo.dic_tradu no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|El texto especificado en r11_esp no existe en el diccionario. Analizar si corresponde recodificarlo, y agregarlo al diccionario|||conceptual|referentes|||
repsic241|r11_esp_r11_6|informado(r11_esp)|r11_6=1|true|FROM grupo_personas|WHERE (informado(r11_esp)) AND (null2zero(r11_6) = 1) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si existe un texto especificado en r11_esp, r11_6 debe ser igual a uno|||auditoria|referentes|||2018-11-27 11:53:49.976
repsic241|r11_esp_rec_r11_1_1|informado(r11_esp) and dbo.dic_parte('r11_esp_dic', r11_esp,1)|r11_1=1|true||||La consistencia "r11_esp_rec_r11_1_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r11_1=1 y r11_esp=vacía|||conceptual|referentes|||
repsic241|r11_esp_rec_r11_2_1|informado(r11_esp) and dbo.dic_parte('r11_esp_dic', r11_esp,2)|r11_2=1|true||||La consistencia "r11_esp_rec_r11_2_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r11_2=1 y r11_esp=vacía|||conceptual|referentes|||
repsic241|r11_esp_rec_r11_3_1|informado(r11_esp) and dbo.dic_parte('r11_esp_dic', r11_esp,3)|r11_3=1|true||||La consistencia "r11_esp_rec_r11_3_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r11_3=1 y r11_esp=vacía|||conceptual|referentes|||
repsic241|r11_esp_rec_r11_4_1|informado(r11_esp) and dbo.dic_parte('r11_esp_dic', r11_esp,4)|r11_4=1|true||||La consistencia "r11_esp_rec_r11_4_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r11_4=1 y r11_esp=vacía|||conceptual|referentes|||
repsic241|r11_esp_rec_r11_5_1|informado(r11_esp) and dbo.dic_parte('r11_esp_dic', r11_esp,5)|r11_5=1|true||||La consistencia "r11_esp_rec_r11_5_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r11_5=1 y r11_esp=vacía|||conceptual|referentes|||
repsic241|r2_info|r1=4|informado(r2)|true|FROM grupo_personas|WHERE (null2zero(r1) = 4) AND (informado(r2)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si está en la Ciudad hace menos de 6 meses (r1=4), debe responder si la semana pasada durmió cuatro noches o más en la Ciudad (r2)|||auditoria|referentes|||2018-11-27 11:54:00.550
repsic241|r2_vval|informado(r2)|r2=1 or r2=2|true|FROM grupo_personas|WHERE (informado(r2)) AND (null2zero(r2) = 1 or null2zero(r2) = 2) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r2 son: 1 y 2|||auditoria|referentes|||2018-11-27 11:54:01.825
repsic241|r3_info|r1=2 or r1=3 or r1=4|informado(r3)|true|FROM grupo_personas|WHERE (null2zero(r1) = 2 or null2zero(r1) = 3 or null2zero(r1) = 4) AND (informado(r3)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|r3 debe estar informada|||auditoria|referentes|||2018-11-27 11:54:02.842
repsic241|r3_vval|informado(r3)|r3>=1 and r3<=3|true|FROM grupo_personas|WHERE (informado(r3)) AND (null2zero(r3) >= 1 and null2zero(r3) <= 3) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r3 son: 1 a 3|||auditoria|referentes|||2018-11-27 11:54:03.985
repsic241|r4_info|r1=2 or r1=3 or r1=4|informado(r4)|true|FROM grupo_personas|WHERE (null2zero(r1) = 2 or null2zero(r1) = 3 or null2zero(r1) = 4) AND (informado(r4)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|r4 debe estar informada|||auditoria|referentes|||2018-11-27 11:54:04.970
repsic241|r4_vval|informado(r4)|r4>=1 and r4<=7|true|FROM grupo_personas|WHERE (informado(r4)) AND (null2zero(r4) >= 1 and null2zero(r4) <= 6) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores de r4 son: 1 a 7|||auditoria|referentes|||2018-11-27 11:54:05.970
repsic241|r5_info|o4=1|informado(r5)|true|FROM grupo_personas|WHERE (null2zero(o4) = 1) AND (informado(r5)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la entrevista está realizada (o4=1), debe informar hace cuánto tiempo vive en la calle (r5)|||auditoria|referentes|||2018-11-27 11:54:06.986
repsic241|r5_vval|informado(r5)|(r5>=1 and r5<=4) or r5=88 or r5=99|true|FROM grupo_personas|WHERE (informado(r5)) AND (null2zero(r5) >= 1 and null2zero(r5) <= 4 or null2zero(r5) = 88 or null2zero(r5) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r5 son: 1 a 4, 88 y 99|||auditoria|referentes|||2018-11-27 11:54:07.706
repsic241|r6_1_salt|r6=1 or r6=88 or r6=99|not informado(r7)|true|FROM grupo_personas|WHERE (null2zero(r6) = 1 or null2zero(r6) = 88 or null2zero(r6) = 99) AND (not informado(r7)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si r6=1, 88 o 99, r7 no debe estar informada|||auditoria|referentes|||2018-11-27 11:54:08.642
repsic241|r6_info|o4=1|informado(r6)|true|FROM grupo_personas|WHERE (null2zero(o4) = 1) AND (informado(r6)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la entrevista está realizada (o4=1), debe informar cuántos días de la semana vive en la calle (r6)|||auditoria|referentes|||2018-11-27 11:54:09.811
repsic241|r6_vval|informado(r6)|(r6>=1 and r6<=4) or r6=88 or r6=99|true|FROM grupo_personas|WHERE (informado(r6)) AND (null2zero(r6) >= 1 and null2zero(r6) <= 4 or null2zero(r6) = 88 or null2zero(r6) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r6 son: 1 a 4, 88 y 99|||auditoria|referentes|||2018-11-27 11:54:11.274
repsic241|r7_esp_falta_dic|informado(r7_esp)|dbo.dic_tradu('r7_esp_dic',r7_esp)>0|true||||La consistencia "r7_esp_falta_dic" del operativo "repsic241" es inválida. La Función dbo.dic_tradu no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|El texto especificado en r7_esp no existe en el diccionario. Analizar si corresponde recodificarlo, y agregarlo al diccionario|||conceptual|referentes|||
repsic241|r7_esp_r7|informado(r7_esp)|r7=5|true|FROM grupo_personas|WHERE (informado(r7_esp)) AND (null2zero(r7) = 5) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si existe un texto informado en r7_esp, r7 debe ser igual a 5|||auditoria|referentes|||2018-11-27 11:54:17.994
repsic241|r7_esp_rec_r7_1|informado(r7_esp) and dbo.dic_parte('r7_esp_dic', r7_esp,1)|r7=1|true||||La consistencia "r7_esp_rec_r7_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r7=1 y r7_esp=vacía|||auditoria|referentes|||
repsic241|r7_esp_rec_r7_2|informado(r7_esp) and dbo.dic_parte('r7_esp_dic', r7_esp,2)|r7=2|true||||La consistencia "r7_esp_rec_r7_2" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r7=2 y r7_esp=vacía|||auditoria|referentes|||
repsic241|r7_esp_rec_r7_3|informado(r7_esp) and dbo.dic_parte('r7_esp_dic', r7_esp,3)|r7=3|true||||La consistencia "r7_esp_rec_r7_3" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r7=3 y r7_esp=vacía|||auditoria|referentes|||
repsic241|r7_esp_rec_r7_4|informado(r7_esp) and dbo.dic_parte('r7_esp_dic', r7_esp,4)|r7=4|true||||La consistencia "r7_esp_rec_r7_4" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r7=4 y r7_esp=vacía|||auditoria|referentes|||
repsic241|r7_info|r6=2 or r6=3 or r6=4|informado(r7)|true|FROM grupo_personas|WHERE (null2zero(r6) = 2 or null2zero(r6) = 3 or null2zero(r6) = 4) AND (informado(r7)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si r6=2,3 o 4, r7 debe estar informada|||auditoria|referentes|||2018-11-27 11:54:28.059
repsic241|r7_r7_esp|r7=5|informado(r7_esp)|true|FROM grupo_personas|WHERE (null2zero(r7) = 5) AND (informado(r7_esp)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si pasa la noche en otro lugar (r7=5), r7_esp debe estar informada|||auditoria|referentes|||2018-11-27 11:54:28.883
repsic241|r7_vval|informado(r7)|(r7>=1 and r7<=5) or r7=88 or r7=99|true|FROM grupo_personas|WHERE (informado(r7)) AND (null2zero(r7) >= 1 and null2zero(r7) <= 5 or null2zero(r7) = 88 or null2zero(r7) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r7 son: 1 a 5, 88 y 99|||auditoria|referentes|||2018-11-27 11:54:29.644
repsic241|r8_info|o4=1|informado(r8)|true|FROM grupo_personas|WHERE (null2zero(o4) = 1) AND (informado(r8)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la entrevista está realizada (o4=1), debe informar si realizó la semana pasada alguna actividad para obtener dinero (r8)|||conceptual|referentes|||2018-11-27 11:54:30.723
repsic241|r8_r9|r8=1|r9_1=1 or r9_2=1 or r9_3=1 or r9_4=1 or r9_5=1 or r9_6=1|true|FROM grupo_personas|WHERE (null2zero(r8) = 1) AND (null2zero(r9_1) = 1 or null2zero(r9_2) = 1 or null2zero(r9_3) = 1 or null2zero(r9_4) = 1 or null2zero(r9_5) = 1 or null2zero(r9_6) = 1) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si r8=1, debe responder afirmativamente al menos una pregunta en r9_x|||conceptual|grupo_personas|||2018-11-27 11:54:31.905
repsic241|r8_vval|informado(r8)|r8=1 or r8=2|true|FROM grupo_personas|WHERE (informado(r8)) AND (null2zero(r8) = 1 or null2zero(r8) = 2) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores validos de r8 son: 1 y 2|||conceptual|referentes|||2018-11-27 11:54:33.364
repsic241|r9_1_info|r8=1|informado(r9_1)|true|FROM grupo_personas|WHERE (null2zero(r8) = 1) AND (informado(r9_1)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la semana pasada realizó alguna actividad para obtener dinero (r8=1), debe informar r9_1|||conceptual|referentes|||2018-11-27 11:54:34.460
repsic241|r9_1_vval|informado(r9_1)|r9_1 =1 or r9_1=2 or r9_1=88 or r9_1=99|true|FROM grupo_personas|WHERE (informado(r9_1)) AND (null2zero(r9_1) = 1 or null2zero(r9_1) = 2 or null2zero(r9_1) = 88 or null2zero(r9_1) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r9_1 son: 1, 2, 88 y 99|||conceptual|referentes|||2018-11-27 11:54:35.677
repsic241|r9_2_info|r8=1|informado(r9_2)|true|FROM grupo_personas|WHERE (null2zero(r8) = 1) AND (informado(r9_2)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la semana pasada realizó alguna actividad para obtener dinero (r8=1), debe informar r9_2|||conceptual|referentes|||2018-11-27 11:54:36.605
repsic241|r9_2_vval|informado(r9_2)|r9_2 =1 or r9_2=2 or r9_2=88 or r9_2=99|true|FROM grupo_personas|WHERE (informado(r9_2)) AND (null2zero(r9_2) = 1 or null2zero(r9_2) = 2 or null2zero(r9_2) = 88 or null2zero(r9_2) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r9_2 son: 1, 2, 88 y 99|||conceptual|referentes|||2018-11-27 11:54:37.819
repsic241|r9_3_info|r8=1|informado(r9_3)|true|FROM grupo_personas|WHERE (null2zero(r8) = 1) AND (informado(r9_3)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la semana pasada realizó alguna actividad para obtener dinero (r8=1), debe informar r9_3|||conceptual|referentes|||2018-11-27 11:54:38.803
repsic241|r9_3_vval|informado(r9_3)|r9_3 =1 or r9_3=2 or r9_3=88 or r9_3=99|true|FROM grupo_personas|WHERE (informado(r9_3)) AND (null2zero(r9_3) = 1 or null2zero(r9_3) = 2 or null2zero(r9_3) = 88 or null2zero(r9_3) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r9_3 son: 1, 2, 88 y 99|||conceptual|referentes|||2018-11-27 11:54:39.524
repsic241|r9_4_info|r8=1|informado(r9_4)|true|FROM grupo_personas|WHERE (null2zero(r8) = 1) AND (informado(r9_4)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la semana pasada realizó alguna actividad para obtener dinero (r8=1), debe informar r9_4|||conceptual|referentes|||2018-11-27 11:54:41.684
repsic241|r9_4_vval|informado(r9_4)|r9_4 =1 or r9_4=2 or r9_4=88 or r9_4=99|true|FROM grupo_personas|WHERE (informado(r9_4)) AND (null2zero(r9_4) = 1 or null2zero(r9_4) = 2 or null2zero(r9_4) = 88 or null2zero(r9_4) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r9_4 son: 1, 2, 88 y 99|||conceptual|referentes|||2018-11-27 11:54:42.748
repsic241|r9_5_info|r8=1|informado(r9_5)|true|FROM grupo_personas|WHERE (null2zero(r8) = 1) AND (informado(r9_5)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la semana pasada realizó alguna actividad para obtener dinero (r8=1), debe informar r9_5|||conceptual|referentes|||2018-11-27 11:54:43.492
repsic241|r9_5_vval|informado(r9_5)|r9_5=1 or r9_5=2 or r9_5=88 or r9_5=99|true|FROM grupo_personas|WHERE (informado(r9_5)) AND (null2zero(r9_5) = 1 or null2zero(r9_5) = 2 or null2zero(r9_5) = 88 or null2zero(r9_5) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r9_5 son: 1, 2, 88 y 99|||conceptual|referentes|||2018-11-27 11:54:44.244
repsic241|r9_6_info|r8=1|informado(r9_6)|true|FROM grupo_personas|WHERE (null2zero(r8) = 1) AND (informado(r9_6)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si la semana pasada realizó alguna actividad para obtener dinero (r8=1), debe informar r9_6|||conceptual|referentes|||2018-11-27 11:54:45.108
repsic241|r9_6_r9_esp|r9_6=1|informado(r9_esp)|true|FROM grupo_personas|WHERE (null2zero(r9_6) = 1) AND (informado(r9_esp)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si realizó "otra" actividad (r9_6=1), la misma debe estar especificada en r9_esp|||auditoria|referentes|||2018-11-27 11:54:45.872
repsic241|r9_6_vval|informado(r9_6)|r9_6=1 or r9_6=2 or r9_6=88 or r9_6=99|true|FROM grupo_personas|WHERE (informado(r9_6)) AND (null2zero(r9_6) = 1 or null2zero(r9_6) = 2 or null2zero(r9_6) = 88 or null2zero(r9_6) = 99) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos de r9_6 son: 1, 2, 88 y 99|||conceptual|referentes|||2018-11-27 11:54:46.732
repsic241|r9_esp_falta_dic|informado(r9_esp)|dbo.dic_tradu('r9_esp_dic',r9_esp)>0|true||||La consistencia "r9_esp_falta_dic" del operativo "repsic241" es inválida. La Función dbo.dic_tradu no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|El texto especificado en r9_esp no existe en el diccionario. Analizar si corresponde recodificarlo, y agregarlo al diccionario|||conceptual|referentes|||
repsic241|r9_esp_r9_6|informado(r9_esp)|r9_6=1|true|FROM grupo_personas|WHERE (informado(r9_esp)) AND (null2zero(r9_6) = 1) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si existe un texto especificado en r9_esp, debería estar marcada r9_6=1|||auditoria|referentes|||2018-11-27 11:54:50.220
repsic241|r9_esp_rec_r9_1_1|informado(r9_esp) and dbo.dic_parte('r9_esp_dic', r9_esp,1)|r9_1=1|true||||La consistencia "r9_esp_rec_r9_1_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r9_1=1 y r9_esp=vacía|||conceptual|referentes|||
repsic241|r9_esp_rec_r9_2_1|informado(r9_esp) and dbo.dic_parte('r9_esp_dic', r9_esp,2)|r9_2=1|true||||La consistencia "r9_esp_rec_r9_2_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r9_2=1 y r9_esp=vacía|||conceptual|referentes|||
repsic241|r9_esp_rec_r9_3_1|informado(r9_esp) and dbo.dic_parte('r9_esp_dic', r9_esp,3)|r9_3=1|true||||La consistencia "r9_esp_rec_r9_3_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r9_3=1 y r9_esp=vacía|||conceptual|referentes|||
repsic241|r9_esp_rec_r9_4_1|informado(r9_esp) and dbo.dic_parte('r9_esp_dic', r9_esp,4)|r9_4=1|true||||La consistencia "r9_esp_rec_r9_4_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r9_4=1 y r9_esp=vacía|||conceptual|referentes|||
repsic241|r9_esp_rec_r9_5_1|informado(r9_esp) and dbo.dic_parte('r9_esp_dic', r9_esp,5)|r9_5=1|true||||La consistencia "r9_esp_rec_r9_5_1" del operativo "repsic241" es inválida. La Función dbo.dic_parte no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Se recomienda recodificar el texto como: r9_5=1 y r9_esp=vacía|||conceptual|referentes|||
repsic241|rec_con_lug_cod|u1=51 or (u1>=53 and u1<=60) or u1=64 or u1=65|informado(lugar_codigo)|true|FROM grupo_personas|WHERE (null2zero(u1) = 51 or null2zero(u1) >= 53 and null2zero(u1) <= 60 or null2zero(u1) = 64 or null2zero(u1) = 65) AND (informado(lugar_codigo)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los recorridos: 51, 53 a 60, 64 y 65, deberían tener informado lugar_codigo|||auditoria|grupo_personas|||2018-11-27 11:55:13.431
repsic241|rec_sin_lug_cod|(u1>=1 and u1<=46) or (u1>=48 and u1<=50) or (u1>=61 and u1<=63)|not informado(lugar_codigo)|true|FROM grupo_personas|WHERE (null2zero(u1) >= 1 and null2zero(u1) <= 46 or null2zero(u1) >= 48 and null2zero(u1) <= 50 or null2zero(u1) >= 61 and null2zero(u1) <= 63) AND (not informado(lugar_codigo)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los recorridos: 1 a 46, 48 a 50, 61 a 63, no deberían tener informado lugar_codigo|||auditoria|grupo_personas|||2018-11-27 11:55:15.270
repsic241|rec_tipo1|(recorrido>=1 and recorrido<=46) or  (recorrido>=48 and recorrido<=50) or (recorrido>=61 and recorrido<=63)|tipo_recorrido=1|false||||La consistencia "rec_tipo1" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Los recorridos: 1 a 46, 48 a 50, 61 a 63, deben ser tipo_recorrido=1|||conceptual|supervision|||
repsic241|rec_tipo12|recorrido=52|tipo_recorrido=12|false||||La consistencia "rec_tipo12" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|El recorrido 52, debe ser tipo_recorrido=12|||conceptual|supervision|||
repsic241|rec_tipo14|recorrido=47|tipo_recorrido=14|false||||La consistencia "rec_tipo14" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|El recorrido 47, debe ser tipo_recorrido=14|||conceptual|supervision|||
repsic241|rec_tipo2|recorrido=51 or recorrido=64|tipo_recorrido=2|false||||La consistencia "rec_tipo2" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Los recorridos: 51 y 64, deben ser tipo_recorrido=2|||conceptual|supervision|||
repsic241|rec_tipo3|recorrido>=53 and recorrido<=58|tipo_recorrido=3|false||||La consistencia "rec_tipo3" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Los recorridos: 53 a 58, deben ser tipo_recorrido=3|||conceptual|supervision|||
repsic241|rec_tipo4|recorrido>=59 and recorrido<=60|tipo_recorrido=4|false||||La consistencia "rec_tipo4" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Los recorridos: 59 y 60, deben ser tipo_recorrido=4|||conceptual|supervision|||
repsic241|rec47_lug_cod_ctl|u1=47|informado(lugar_codigo)|true|FROM grupo_personas|WHERE (null2zero(u1) = 47) AND (informado(lugar_codigo)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|CASO ESPECIAL recorrido 47: chequear en papel que no tenga lugar_codigo (es importante porque define comuna)|||auditoria|grupo_personas|||2018-11-27 11:54:59.613
